,DATE,HNT_PRICE_USD
190,2020-06-24,0.42850400138172406
191,2020-06-23,0.45953847947440557
192,2020-06-22,0.4490798528059653
193,2020-06-21,0.35649085221559584
194,2020-06-20,0.40701883950707196
195,2020-06-19,0.41960502227706864
196,2020-06-18,0.2966226050756316
197,2020-06-17,0.3208824911671297
198,2020-06-16,0.37971660653266204
199,2020-06-15,0.32862670696493723
200,2020-06-14,0.3263533669808614
201,2020-06-13,0.3225716823994272
202,2020-06-12,0.29194366231234137
203,2020-06-11,0.2753628172534207
204,2020-06-10,0.27211347683187875
205,2020-06-09,0.2794183737618279
206,2020-06-08,0.2548085799762596
207,2020-06-07,0.25863889048454547
208,2020-06-06,0.26277966375397976
209,2020-06-05,0.2583937130883004
210,2020-06-04,0.2520761861974615
211,2020-06-03,0.25476407093111025
212,2020-06-02,0.2618564959588264
213,2020-06-01,0.24579790839735496
214,2020-05-31,0.24139143013299028
215,2020-05-30,0.22864308751886395
216,2020-05-29,0.23005638712626034
217,2020-05-28,0.23382644831584704
218,2020-05-27,0.24846588150474833
219,2020-05-26,0.22623893607657009
220,2020-05-25,0.22614532152167696
221,2020-05-24,0.2554091604624531
222,2020-05-23,0.24138765952823327
223,2020-05-22,0.22496067119039242
224,2020-05-21,0.24297562044948973
225,2020-05-20,0.25007217474527493
226,2020-05-19,0.26880731461000346
227,2020-05-18,0.2793975824317302
228,2020-05-17,0.23036739418768043
229,2020-05-16,0.21887878147629547
230,2020-05-15,0.25086659583207127
231,2020-05-14,0.2115353458955347
232,2020-05-13,0.22772915333118515
233,2020-05-12,0.23152606163431333
234,2020-05-11,0.28114774779188073
235,2020-05-10,0.2763226474181083
236,2020-05-09,0.22129399527091678
237,2020-05-08,0.23315734899623766
238,2020-05-07,0.25249712088002535
239,2020-05-06,0.2436494689051279
240,2020-05-05,0.24330530993182117
241,2020-05-04,0.2275608205546217
242,2020-05-03,0.22712725978090745
243,2020-05-02,0.2378157718410379
244,2020-05-01,0.23993713759968135
245,2020-04-30,0.23702183259279253
246,2020-04-29,0.18657767650065066
247,2020-04-28,0.20091877609631137
248,2020-04-27,0.23673581607411515
249,2020-04-26,0.23578067945809897
250,2020-04-25,0.1892430665270607
251,2020-04-24,0.196030262475822
252,2020-04-23,0.1953225663263497
253,2020-04-22,0.19045451498899346
254,2020-04-21,0.18612702642696405
255,2020-04-20,0.18003451463890968
256,2020-04-19,0.1715693960426194
257,2020-04-18,0.1293653477164651
258,2020-04-17,0.1293653477164651
259,2020-04-16,0.1293653477164651
260,2020-04-15,0.1293653477164651
261,2020-04-14,0.1293653477164651
262,2020-04-13,0.1293653477164651
263,2020-04-12,0.1293653477164651
264,2020-04-11,0.1293653477164651
265,2020-04-10,0.1293653477164651
266,2020-04-09,0.1293653477164651
267,2020-04-08,0.1293653477164651
268,2020-04-07,0.1293653477164651
269,2020-04-06,0.1293653477164651
270,2020-04-05,0.1293653477164651
271,2020-04-04,0.1293653477164651
272,2020-04-03,0.1293653477164651
273,2020-04-02,0.1293653477164651
274,2020-04-01,0.1293653477164651
275,2020-03-31,0.1293653477164651
276,2020-03-30,0.1293653477164651
277,2020-03-29,0.1293653477164651
278,2020-03-28,0.1293653477164651
279,2020-03-27,0.1293653477164651
280,2020-03-26,0.1293653477164651
281,2020-03-25,0.1293653477164651
282,2020-03-24,0.1293653477164651
283,2020-03-23,0.1293653477164651
284,2020-03-22,0.1293653477164651
285,2020-03-21,0.1293653477164651
286,2020-03-20,0.1293653477164651
287,2020-03-19,0.1293653477164651
288,2020-03-18,0.1293653477164651
289,2020-03-17,0.1293653477164651
290,2020-03-16,0.1293653477164651
291,2020-03-15,0.1293653477164651
292,2020-03-14,0.1293653477164651
293,2020-03-13,0.1293653477164651
294,2020-03-12,0.1293653477164651
295,2020-03-11,0.1293653477164651
296,2020-03-10,0.1293653477164651
297,2020-03-09,0.1293653477164651
298,2020-03-08,0.1293653477164651
299,2020-03-07,0.1293653477164651
300,2020-03-06,0.1293653477164651
301,2020-03-05,0.1293653477164651
302,2020-03-04,0.1293653477164651
303,2020-03-03,0.1293653477164651
304,2020-03-02,0.1293653477164651
305,2020-03-01,0.1293653477164651
306,2020-02-29,0.1293653477164651
307,2020-02-28,0.1293653477164651
308,2020-02-27,0.1293653477164651
309,2020-02-26,0.1293653477164651
310,2020-02-25,0.1293653477164651
311,2020-02-24,0.1293653477164651
312,2020-02-23,0.1293653477164651
313,2020-02-22,0.1293653477164651
314,2020-02-21,0.1293653477164651
315,2020-02-20,0.1293653477164651
316,2020-02-19,0.1293653477164651
317,2020-02-18,0.1293653477164651
318,2020-02-17,0.1293653477164651
319,2020-02-16,0.1293653477164651
320,2020-02-15,0.1293653477164651
321,2020-02-14,0.1293653477164651
322,2020-02-13,0.1293653477164651
323,2020-02-12,0.1293653477164651
324,2020-02-11,0.1293653477164651
325,2020-02-10,0.1293653477164651
326,2020-02-09,0.1293653477164651
327,2020-02-08,0.1293653477164651
328,2020-02-07,0.1293653477164651
329,2020-02-06,0.1293653477164651
330,2020-02-05,0.1293653477164651
331,2020-02-04,0.1293653477164651
332,2020-02-03,0.1293653477164651
333,2020-02-02,0.1293653477164651
334,2020-02-01,0.1293653477164651
335,2020-01-31,0.1293653477164651
336,2020-01-30,0.1293653477164651
337,2020-01-29,0.1293653477164651
338,2020-01-28,0.1293653477164651
339,2020-01-27,0.1293653477164651
340,2020-01-26,0.1293653477164651
341,2020-01-25,0.1293653477164651
342,2020-01-24,0.1293653477164651
343,2020-01-23,0.1293653477164651
344,2020-01-22,0.1293653477164651
345,2020-01-21,0.1293653477164651
346,2020-01-20,0.1293653477164651
347,2020-01-19,0.1293653477164651
348,2020-01-18,0.1293653477164651
349,2020-01-17,0.1293653477164651
350,2020-01-16,0.1293653477164651
351,2020-01-15,0.1293653477164651
352,2020-01-14,0.1293653477164651
353,2020-01-13,0.1293653477164651
354,2020-01-12,0.1293653477164651
355,2020-01-11,0.1293653477164651
356,2020-01-10,0.1293653477164651
357,2020-01-09,0.1293653477164651
358,2020-01-08,0.1293653477164651
359,2020-01-07,0.1293653477164651
360,2020-01-06,0.1293653477164651
361,2020-01-05,0.1293653477164651
362,2020-01-04,0.1293653477164651
363,2020-01-03,0.1293653477164651
364,2020-01-02,0.1293653477164651
